,seller_id,seller_zip_code_prefix,seller_city,seller_state,review_score,total_sales,total_revenue,favorite_product,average_frequency,multiple_sales,main_product_ratio,days_since_last,dropped_off
63,55f7a3319d80f7fdf078b8f03e6725fe,6056,osasco,SP,3.772727272727273,22,3013.779999999999,auto,17.38095238095238,1,72.72727272727273,18,True
64,2d50d6282f8aa2257819a77bfaa0efe0,14940,ibitinga,SP,3.6444444444444444,45,3353.48,bed_bath_table,129.54545454545453,1,62.22222222222222,29,False
65,b7e1750c1157341d2abd0251e07c186b,5741,sao paulo,SP,4.5,4,159.6,sports_leisure,21.666666666666668,1,75.0,507,True
66,b90e891671cffd9557f33a97dc523645,83010,sao jose dos pinhais,PR,4.128205128205129,39,4449.0,health_beauty,97.8157894736842,1,69.23076923076923,17,False
67,a416b6a846a11724393025641d4edd5e,3702,sao paulo,SP,4.142857142857143,182,25769.720000000005,health_beauty,155.0331491712707,1,97.8021978021978,19,False
68,7e93a43ef30c4f03f38b393420bc753a,6429,barueri,SP,4.197058823529412,340,176431.86999999982,watches_gifts,123.4188790560472,1,92.3529411764706,58,False
69,5206cc4bc2297c833e6061c49bf9c43f,6192,osasco,SP,1.0,1,35.0,auto,735.0,0,100.0,701,False
70,f410c8873029fcc3809b9df6d0b28914,95076,caxias do sul,SP,5.0,2,289.8,auto,11.0,1,100.0,20,True
71,ef506c96320abeedfb894c34db06f478,3569,sao paulo,SP,3.8823529411764706,340,9771.429999999948,telephony,152.99410029498526,1,92.3529411764706,19,False
72,a13aaf2d2886ab9fb30fb9a920160b8f,89207,joinville,SC,4.5,4,1011.52,musical_instruments,4.0,1,100.0,38,True
73,7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,MG,4.421052631578948,361,34725.43000000012,consoles_games,180.91944444444445,1,45.42936288088642,19,False
74,8a9260f2b0340411d6d2a56bcf4f7378,32180,contagem,MG,4.777777777777778,9,1256.0,food,89.625,1,55.55555555555556,23,False
75,dedcab67899479e4ea5dcc4eba47f587,89258,jaragua do sul,SC,4.5,2,84.0,auto,67.0,1,100.0,23,False
76,b2479f944e1b90cf8a5de1bbfde284d6,14940,ibitinga,SP,3.3157894736842106,133,4844.489999999984,bed_bath_table,52.70454545454545,1,96.2406015037594,20,False
77,7722b1df1b0e383e000397b2c11e3e19,9715,sao bernardo do campo,SP,4.2,145,7094.089999999982,housewares,155.81944444444446,1,70.34482758620689,13,False
78,731ef20c231d9a7103a425e83fd91271,88501,lages - sc,SC,3.6666666666666665,3,1692.0,kitchen_dining_laundry_garden_furniture,0.0,1,100.0,316,True
79,78813699ffac347fe27dba345a5f1551,95711,bento goncalves,RS,5.0,1,152.42,drinks,735.0,0,100.0,77,False
80,3296662b1331dea51e744505065ae889,15805,catanduva,SP,5.0,1,517.8,unknown,735.0,0,100.0,13,False
81,411f3b52d857390502ee4e4d5ceabc2d,9400,ribeirao pires,SP,4.0,30,1804.0099999999998,construction_tools_construction,33.96551724137931,1,83.33333333333334,18,False
82,bba3293d6f5d5af2f415e004e8b93ae3,4726,sao paulo,SP,4.294117647058823,17,11702.1,health_beauty,102.625,1,94.11764705882352,79,False
83,4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,SP,4.122222222222222,90,9385.899999999998,small_appliances,158.87640449438203,1,82.22222222222221,59,False
84,b56906f7fd1696e043f1bcce164c487b,19830,echapora,SP,3.9523809523809526,42,2148.49,health_beauty,170.97560975609755,1,90.47619047619048,32,False
85,d650b663c3b5f6fb392b6326366efa9a,6713,cotia,SP,4.2,60,19242.9,watches_gifts,55.32203389830509,1,95.0,27,False
86,669ae81880e08f269a64487cfb287169,89160,rio do sul,SC,4.134408602150538,186,13248.869999999999,sports_leisure,161.33513513513515,1,66.12903225806451,32,False
87,c2d70ce2c5d0a2eb75e78668236e6dc8,4275,sao paulo,SP,4.666666666666667,15,2470.9,housewares,109.57142857142857,1,100.0,13,False
88,674207551483fec113276b67b0d871ff,18040,sorocaba,SP,5.0,1,119.9,housewares,735.0,0,100.0,66,False
89,abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,RJ,3.88,50,17159.0,health_beauty,131.40816326530611,1,82.0,35,False
90,1996942dc085d7773ba77a529b163cd0,14850,pradopolis,SP,3.9,10,2943.5099999999998,watches_gifts,31.444444444444443,1,80.0,25,False
91,79b93a308a97792cf53ac75f46da00b5,22420,rio de janeiro,RJ,5.0,1,99.9,luggage_accessories,735.0,0,100.0,413,False
92,7cf4ea70955b00d6b3c22542598e2715,1125,sao paulo,SP,5.0,1,189.9,small_appliances,735.0,0,100.0,52,False
93,63ffcb71394dd8ea3872ed9ffda17c74,24813,itaborai,RJ,3.176470588235294,17,398.9999999999999,unknown,55.8125,1,82.35294117647058,406,True
94,83353a83fd769dfafa4f21a72b15e3e5,5786,sao paulo,SP,3.8,5,579.5,sports_leisure,120.5,1,100.0,266,True
95,cda598c48d7c614bc1cad7d8ff6f0010,15137,mirassol,SP,3.9444444444444446,18,1118.6,auto,60.411764705882355,1,61.111111111111114,25,False
96,d4910f1cdcfdabd48d6b316e395d4a23,9190,santo andre,SP,4.916666666666667,12,1146.8799999999999,pet_shop,2.1818181818181817,1,100.0,23,True
97,709e16e2b25c7474d980076c6bfc4806,16200,birigui,SP,4.525,80,5151.899999999997,health_beauty,84.63291139240506,1,72.5,14,False
98,9dc79dd988ac42f4d56c340d7048420a,3569,sao paulo,SP,4.75,4,749.6,health_beauty,8.0,1,100.0,13,True
99,276677b5d08786d5dce7c2149dcce48b,31730,belo horizonte,MG,3.8085106382978724,47,3522.0000000000027,housewares,41.0,1,65.95744680851064,27,False
100,9c4d31c7e46ab03a43fc06e3142afd4e,20785,rio de janeiro,RJ,4.5,2,1218.9,toys,6.0,1,100.0,20,True
101,512d298ac2a96d1931b6bd30aa21f61d,20060,rio de janeiro,RJ,4.25,12,7401.939999999997,musical_instruments,46.72727272727273,1,83.33333333333334,23,False
102,422be4cc81a457fdb46f47edeb968ae5,14940,ibitinga,SP,5.0,1,239.9,furniture_decor,735.0,0,100.0,591,False
103,99cd94252748d2bdde08e17858233602,12401,sao paulo,SP,4.5,2,159.8,pet_shop,1.0,1,100.0,80,True
104,698624c6632eeba1774924dbea24c700,1425,sao paulo,SP,5.0,1,19.9,unknown,735.0,0,100.0,157,False
105,8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP,4.336842105263158,95,4190.719999999998,costruction_tools_garden,83.13829787234043,1,64.21052631578948,48,False
106,ad87df7699e83b8a91822a4a0b765c3a,13820,jaguariuna,SP,3.7142857142857144,7,349.9,electronics,33.333333333333336,1,71.42857142857143,441,True
107,d6b664fa0667064c6d76394e7848d790,14801,araraquara,SP,4.833333333333333,6,6080.0,garden_tools,288.8,1,100.0,116,False
108,98f52e1020fe788c10c0418de4393fec,27963,macae,RJ,4.0,1,21.6,sports_leisure,735.0,0,100.0,396,False
109,62760d278921b5f352461620d68a9cee,13320,salto,SP,3.6666666666666665,3,397.0,furniture_decor,4.5,1,100.0,571,True
110,eb72802c83dc7547529c9546d1a9b8ef,13504,rio claro,SP,4.625,8,1063.92,garden_tools,26.714285714285715,1,25.0,44,True
111,3f9be91358837bff69df67edfa3e42e8,86039,londrina,PR,4.428571428571429,7,569.6999999999999,pet_shop,19.666666666666668,1,100.0,120,True
112,1d4587203296c8f4ad134dc286fa6db0,5101,sao paulo,SP,4.3023255813953485,43,2323.300000000001,auto,84.19047619047619,1,100.0,13,False
113,791cfcfe22fe4a771ece27f90017da92,14010,ribeirao preto,SP,1.5,2,596.26,computers_accessories,104.0,1,100.0,349,True
114,392f7f2c797e4dc077e4311bde2ab8ce,21210,rio de janeiro,RN,5.0,2,52.0,auto,0.0,1,100.0,19,True
115,0c8380b62e38e8a1e6adbeba7eb9688c,37410,tres coracoes,MG,4.013636363636364,220,17348.78999999997,bed_bath_table,151.8173515981735,1,63.63636363636363,19,False
116,37be5a7c751166fbc5f8ccba4119e043,4248,sao paulo,SP,4.296819787985866,283,55735.54000000001,bed_bath_table,49.88652482269504,1,98.23321554770318,111,True
117,87d73636a3acf123e842bb890a4db036,15190,nhandeara,SP,5.0,1,269.9,furniture_bedroom,735.0,0,100.0,46,False
118,3d3ccf2b2f8134b10dce9dd446f0e075,14940,ibitinga,SP,3.3333333333333335,3,608.5999999999999,bed_bath_table,25.0,1,100.0,30,True
119,e24d3429d294b2eb200b064ebb035879,3514,sao paulo,SP,4.136363636363637,22,1878.5800000000002,health_beauty,19.19047619047619,1,100.0,14,False
120,44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,DF,3.7516339869281046,153,18729.639999999992,health_beauty,127.46052631578948,1,32.02614379084967,32,False
121,05ca864204d09595ae591b93ea9cf93d,6465,barueri,SP,5.0,1,179.9,consoles_games,735.0,0,100.0,24,False
122,9d39404483343dd55c7ae254494d8388,1044,sao paulo,SP,3.5,10,293.2,telephony,53.77777777777778,1,100.0,138,True
123,f9eda05b67bef472deaddbba84aca289,88870,orleans,SC,1.0,1,185.0,watches_gifts,735.0,0,100.0,96,False
124,75745ef7bc7d4f3ea3380f6f5303f514,70384,brasilia,DF,5.0,3,228.4,toys,25.5,1,66.66666666666666,520,True
125,0692610d8abe24f287e9fae90ea0bbee,2310,sao paulo,SP,4.0,4,173.99,computers_accessories,41.333333333333336,1,50.0,18,False
126,7b07b3c7487f0ea825fc6df75abd658b,2016,sao paulo,SP,4.336734693877551,98,9731.849999999991,sports_leisure,174.89690721649484,1,95.91836734693877,16,False
127,99002261c568a84cce14d43fcffb43ea,78095,cuiaba,MT,3.7222222222222223,36,4088.0,baby,80.57142857142857,1,80.55555555555556,27,False
128,e5899683388855d3dabe8913bbe365de,13575,sao carlos,SP,4.0,3,452.88,furniture_decor,27.5,1,100.0,18,False
129,784ba75dd9d20200c4caed3d7a77141a,1040,sao paulo,SP,3.64,25,8321.119999999995,stationery,73.91666666666667,1,48.0,228,True
130,099095b050cfe8eb1ddff5317587e96e,3322,sao paulo,SP,2.95,20,5193.829999999998,housewares,44.421052631578945,1,45.0,27,False
131,0ad80de75c811326389cfb1daba7d45e,20261,rio de janeiro,RJ,4.833333333333333,6,1449.4,toys,34.0,1,100.0,247,True
132,b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,PR,4.2727272727272725,11,1349.1000000000001,christmas_supplies,129.6,1,72.72727272727273,43,False
133,ba6b4a237f92479743cf0ca06b67a9ac,23550,rio de janeiro,RJ,4.25,8,801.89,computers_accessories,86.42857142857143,1,37.5,37,False
134,ea00f977a203ff88adf7057cb7806998,11085,santos,SP,4.105263157894737,19,389.7200000000001,auto,16.444444444444443,1,100.0,20,True
135,82e0a475a88cc9595229d8029273f045,3417,sao paulo,SP,3.3176470588235296,85,11528.619999999986,furniture_decor,48.273809523809526,1,97.6470588235294,234,True
136,ad75519a07f039025e83795a4418470f,76500,santa terezinha de goias,GO,3.2222222222222223,9,302.1,drinks,25.0,1,100.0,25,False
137,34aefe746cd81b7f3b23253ea28bef39,81210,curitiba,PR,1.0,1,8.0,food_drink,735.0,0,100.0,492,False
138,ed4acab38528488b65a9a9c603ff024a,8260,sao paulo,SP,3.725,40,12759.449999999993,computers_accessories,125.48717948717949,1,82.5,44,False
139,f0837c8d71434931d9e38e7b79234797,95995,arvorezinha,RS,4.608695652173913,23,3446.9,housewares,74.27272727272727,1,100.0,26,False
140,fce62094ffe6a4009188ec44e681dfdd,4674,sao paulo,SP,3.1818181818181817,11,2969.7000000000003,furniture_decor,65.3,1,72.72727272727273,192,True
141,ebef8d8c92b4fd3226e5d407bbff21ac,14020,ribeirao preto,SP,2.6666666666666665,3,253.70000000000002,sports_leisure,41.0,1,66.66666666666666,545,True
142,d73cbd89533ce8b041a9190241453ac8,36525,guiricema,MG,3.5,4,368.6,fashion_bags_accessories,115.33333333333333,1,100.0,405,True
143,75a4764c108403a7a0575140cb22287c,95072,caxias do sul,RS,4.777777777777778,9,716.9000000000001,housewares,25.0,1,88.88888888888889,152,True
144,70c0fda4c313d87115644d39e62eec60,55004,caruaru,PE,5.0,1,25.99,housewares,735.0,0,100.0,36,False
145,ffcfefa19b08742c5d315f2791395ee5,80045,curitiba,PR,1.0,1,69.9,books_general_interest,735.0,0,100.0,78,False
146,26e13b6ff5b641b329e5524241ee2c93,14401,franca,SP,4.0,4,119.69999999999999,fashion_bags_accessories,7.0,1,75.0,18,True
147,0ade5cc4a305ed7093a23f68ca47519c,81030,curitiba,PR,5.0,2,158.88,auto,58.0,1,100.0,231,True
148,fc59392d66ef99377e50356ee4f3b4e1,40243,salvador,BA,3.6,5,519.99,computers_accessories,36.75,1,40.0,28,False
149,b18dc380845b24038cfc48006478f099,9951,diadema,SP,3.8703703703703702,54,8353.3,health_beauty,59.62264150943396,1,98.14814814814815,37,False
150,f22a247b79dd22ecd91dc8e3b2a1b07c,8573,itaquaquecetuba,SP,4.0,8,439.94000000000005,health_beauty,70.14285714285714,1,100.0,17,False
151,889009a0ed0bb52c87819941192931b8,18682,lencois paulista,SP,4.0,1,89.9,health_beauty,735.0,0,100.0,465,False
152,ffc470761de7d0232558ba5e786e57b7,7091,guarulhos,SP,4.225806451612903,31,1649.0099999999998,housewares,51.13333333333333,1,35.483870967741936,23,False
153,4c498c7345e89aebad651544829beca0,6341,carapicuiba,SP,4.291666666666667,48,4819.760000000001,health_beauty,94.23404255319149,1,58.333333333333336,24,False
154,01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,GO,4.090909090909091,11,1521.21,health_beauty,42.3,1,100.0,219,True
155,f021c962aaba8ef6eb527a9c2c8394d1,88301,itajai,SC,4.2,5,4398.5,musical_instruments,65.25,1,100.0,399,True
156,024b564ae893ce8e9bfa02c10a401ece,3280,sao paulo,SP,4.75,8,706.4,market_place,18.571428571428573,1,75.0,574,True
157,a513150f33f99a06569e9cd5c4bb889b,1545,sao paulo,SP,4.5,2,677.0,construction_tools_construction,4.0,1,50.0,282,True
158,c1dde11f12d05c478f5de2d7319ad3b2,1026,sao paulo,SP,1.0,1,12.5,computers_accessories,735.0,0,100.0,21,False
159,02f5837340d7eb4f653d676c7256523a,80620,curitiba,PR,4.833333333333333,30,3883.0499999999993,luggage_accessories,71.51724137931035,1,100.0,32,False
160,7b98de631987e26dd6d803490c43a13c,87900,loanda,PR,4.625,8,634.1999999999999,construction_tools_construction,34.57142857142857,1,75.0,38,True
161,f12ff17ad8bbf01ec5c33b17e506649b,3186,sao paulo,SP,3.8275862068965516,29,6241.0,auto,45.607142857142854,1,100.0,110,True
162,a64e44665225d19dfc0277eeeaaccc57,19400,sao paulo,SP,5.0,6,335.0,health_beauty,17.0,1,100.0,18,True
163,6a8a889bde935bafa76d7848782dfaf9,2839,sao paulo,SP,3.933333333333333,30,860.8200000000002,small_appliances,19.517241379310345,1,80.0,97,True
164,42b6488f5b8246d9141712abd4b1b693,87014,maringa,PR,4.0,2,247.99,health_beauty,123.0,1,50.0,26,False
165,d6cd01c59123df02fc226eadbadb5f89,1207,sao paulo,SP,2.3333333333333335,3,244.9,computers_accessories,68.0,1,66.66666666666666,104,True
166,c8e135e7b21ecbc36c1153a29d2f5a06,1411,sao paulo,SP,4.857142857142857,7,1165.5,health_beauty,68.83333333333333,1,100.0,469,True
167,229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,MG,3.608108108108108,148,15744.0,computers_accessories,123.36054421768708,1,100.0,23,False
168,f9a02f1922d1de564392e656d82b3fda,8502,ferraz de vasconcelos,SP,4.0,1,125.9,garden_tools,735.0,0,100.0,522,False
169,9523fb39dd240aa958e040f8183d64f3,1541,sao paulo,SP,1.0,1,146.99,construction_tools_safety,735.0,0,100.0,34,False
170,95ec4458365c4d11f452ccf538377619,13481,limeira,SP,4.290322580645161,31,1866.7600000000004,furniture_decor,42.53333333333333,1,41.935483870967744,20,False
171,6ec1a01e866584bb679eb9b098345919,11040,santos,SP,3.9375,32,4248.909999999998,health_beauty,133.25806451612902,1,90.625,16,False
172,f6122bc84774df1b372bdb3bb88ddb9f,6436,barueri,SP,3.6666666666666665,3,4799.87,computers_accessories,130.0,1,100.0,174,True
173,fa40cc5b934574b62717c68f3d678b6d,2310,sao paulo,SP,4.420588235294118,340,16055.869999999926,toys,142.6253687315634,1,87.3529411764706,111,False
174,623ad9d0c1e14bb5464a8c72bff7b4af,35530,claudio,MG,4.0,1,95.0,unknown,735.0,0,100.0,119,False
175,c0098efcf800861dcae589affca31408,14080,ribeirao preto,SP,4.777777777777778,9,1189.2800000000002,auto,94.375,1,100.0,54,False
176,a63bfbaa882c8f4542891b4e2246cc7f,24355,niteroi,RJ,4.428571428571429,7,6772.0,health_beauty,43.166666666666664,1,100.0,17,False
177,48b6c3f4c6a93171da04b75313f2130f,17700,osvaldo cruz,SP,5.0,2,290.26,signaling_and_security,46.0,1,100.0,137,True
178,270d3ef21830ad0ecf3a6c53d08a533a,6380,carapicuiba,SP,2.2222222222222223,18,509.0,diapers_and_hygiene,21.470588235294116,1,100.0,134,True
179,89c127985a8b130cfa45c1d36764017a,6016,osasco,SP,3.142857142857143,7,1419.5700000000002,cool_stuff,104.83333333333333,1,28.57142857142857,210,True
180,8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,RJ,3.888888888888889,45,3660.08,health_beauty,67.54545454545455,1,100.0,41,False
181,1e9d5a33694bddb76316fd1f54734d20,78820,jaciara,MT,4.5,2,318.0,furniture_bedroom,29.0,1,100.0,23,False
182,5e49e3a44bdeb5aab2684258bbd4f525,88330,balenario camboriu,SC,4.666666666666667,3,507.0,sports_leisure,73.0,1,100.0,178,True
183,8e34331b7eedd03be4e5d965c1956225,4009,sao paulo,SP,4.8,5,145.0,books_general_interest,43.5,1,100.0,66,True
184,aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC,4.053571428571429,112,9376.94999999999,sports_leisure,156.54954954954954,1,54.46428571428571,39,False
185,11d4c477d09821164bca4f70a2eae031,14075,ribeirao preto,SP,5.0,4,83.03999999999999,costruction_tools_garden,13.333333333333334,1,100.0,377,True
186,ff314fa6033cc68ec451c47aee2d6ba4,5424,sao paulo,SP,5.0,2,537.9,unknown,114.0,1,100.0,478,True
187,d1c7fa84e48cfa21a0e595167c1c500e,99730,jacutinga,RS,4.333333333333333,12,1156.0300000000002,garden_tools,46.09090909090909,1,50.0,48,True
